Date,State,TotalSamples,Negative,Positive
2020-07-27,Rajasthan,1417882.0,1374679,37564.0
2020-07-28,Rajasthan,1445240.0,1402268,38636.0
2020-07-29,Rajasthan,1473098.0,1429523,39780.0
2020-07-30,Rajasthan,1500693.0,1455427,40936.0
2020-07-31,Rajasthan,1526962.0,1481949,42083.0
2020-08-01,Rajasthan,1553942.0,1507518,43243.0
2020-08-02,Rajasthan,1570989.0,1525094,44410.0
2020-08-03,Rajasthan,1584925.0,1538352,45555.0
2020-08-04,Rajasthan,1592318.0,1545391,46679.0
2020-08-05,Rajasthan,1619744.0,1570626,47272.0
2020-08-06,Rajasthan,1651221.0,1600732,48996.0
2020-08-07,Rajasthan,1678314.0,1626488,50157.0
2020-08-08,Rajasthan,1710963.0,1656370,51328.0
2020-08-09,Rajasthan,1740732.0,1683981,52497.0
2020-08-10,Rajasthan,1754897.0,1699840,53670.0
2020-08-11,Rajasthan,1784992.0,1727722,
2020-08-12,Rajasthan,1820131.0,1759088,56100.0
2020-08-13,Rajasthan,1839445.0,1778894,57414.0
2020-08-14,Rajasthan,1868534.0,1807490,58692.0
2020-08-15,Rajasthan,1898595.0,1835625,59979.0
2020-08-16,Rajasthan,1913726.0,1850043,61296.0
2020-08-17,Rajasthan,1930842.0,1865936,62630.0
2020-08-18,Rajasthan,1966178.0,1899725,63977.0
2020-08-19,Rajasthan,1998912.0,1930213,
2020-08-20,Rajasthan,2033646.0,1963754,
2020-08-21,Rajasthan,2062109.0,1990256,67954.0
2020-08-22,Rajasthan,2093850.0,2021945,
2020-08-23,Rajasthan,2122395.0,2048693,
2020-08-24,Rajasthan,2137137.0,2063202,
2020-08-25,Rajasthan,2166744.0,2091316,
2020-08-26,Rajasthan,2196353.0,2118295,
2020-08-27,Rajasthan,2228662.0,2148920,
2020-08-28,Rajasthan,2254613.0,2174174,
2020-08-29,Rajasthan,2274901.0,2193549,
2020-08-30,Rajasthan,2302023.0,2218765,
2020-08-31,Rajasthan,2314603.0,2230754,
2020-09-01,Rajasthan,2343369.0,2257909,
2020-09-02,Rajasthan,2364613.0,2277602,
2020-09-03,Rajasthan,2392144.0,2302972,
2020-09-04,Rajasthan,2416268.0,2326326,
2020-09-05,Rajasthan,2443995.0,2352305,
2020-09-06,Rajasthan,2471540.0,2378102,
2020-09-07,Rajasthan,2483715.0,2389258,
2020-09-08,Rajasthan,2513910.0,2417075,
2020-09-09,Rajasthan,2542632.0,2444289,
2020-09-10,Rajasthan,2572191.0,2472374,
2020-09-11,Rajasthan,2599477.0,2498205,
2020-09-12,Rajasthan,2630771.0,2527228,
2020-09-13,Rajasthan,2658373.0,2553839,
2020-09-14,Rajasthan,2672224.0,2566267,
2020-09-15,Rajasthan,2705303.0,2595594,
2020-09-16,Rajasthan,2738444.0,2626768,
2020-09-17,Rajasthan,2767508.0,2654216,
2020-09-18,Rajasthan,2795479.0,2680626,
2020-09-19,Rajasthan,2826262.0,2709269,
2020-09-20,Rajasthan,2856718.0,2739391,
2020-09-21,Rajasthan,2870267.0,2751165,
2020-09-22,Rajasthan,2904053.0,2782179,
2020-09-23,Rajasthan,2935751.0,2811835,
2020-09-24,Rajasthan,2968083.0,2842797,
2020-09-25,Rajasthan,2994763.0,2867910,
2020-09-26,Rajasthan,3024341.0,2893933,
2020-09-27,Rajasthan,3051135.0,2920018,
2020-09-28,Rajasthan,3062603.0,2929621,
2020-09-29,Rajasthan,3091105.0,2955369,
2020-09-30,Rajasthan,3118797.0,2980551,
2020-10-01,Rajasthan,3143572.0,3003442,
2020-10-02,Rajasthan,3165902.0,3023628,
2020-10-03,Rajasthan,3182409.0,3038596,
2020-10-04,Rajasthan,3207733.0,3061376,
2020-10-05,Rajasthan,3219068.0,3071195,
2020-10-06,Rajasthan,3245268.0,3094311,
2020-10-07,Rajasthan,3267575.0,3112877,
2020-10-08,Rajasthan,3291115.0,3136383,
2020-10-09,Rajasthan,3311811.0,3154680,
2020-10-10,Rajasthan,3335785.0,3176313,
2020-10-11,Rajasthan,3356935.0,3195594,
2020-10-12,Rajasthan,3366071.0,3203020,
2020-10-13,Rajasthan,3392097.0,3226089,
2020-10-14,Rajasthan,3414166.0,3246485,
2020-10-15,Rajasthan,3436121.0,3266766,
2020-10-16,Rajasthan,3456029.0,3284844,
2020-10-17,Rajasthan,3478430.0,3304360,
2020-10-18,Rajasthan,3490719.0,3315575,
2020-10-19,Rajasthan,3499421.0,3322097,
2020-10-20,Rajasthan,3524088.0,3343985,
2020-10-21,Rajasthan,3546683.0,3365283,
2020-10-22,Rajasthan,3568198.0,3385209,
2020-10-23,Rajasthan,3587537.0,3402531,
2020-10-24,Rajasthan,3609151.0,3422631,
2020-10-25,Rajasthan,3623031.0,3434999,
2020-10-26,Rajasthan,3631465.0,3441260,
2020-10-27,Rajasthan,3654738.0,3462427,
2020-10-28,Rajasthan,3677569.0,3483561,
2020-10-29,Rajasthan,3699339.0,3503822,
2020-10-30,Rajasthan,3718493.0,3521044,
2020-10-31,Rajasthan,3732880.0,3533901,
2020-11-01,Rajasthan,3753254.0,3551617,
2020-11-02,Rajasthan,3761961.0,3559145,
2020-11-03,Rajasthan,3785407.0,3580198,
2020-11-04,Rajasthan,3806335.0,3599886,
2020-11-05,Rajasthan,3825035.0,3617138,
2020-11-06,Rajasthan,3844472.0,3634205,
2020-11-07,Rajasthan,3865194.0,3652769,
2020-11-08,Rajasthan,3885562.0,3671577,
2020-11-09,Rajasthan,3896209.0,3682224,
2020-11-10,Rajasthan,3921623.0,3703657,
2020-11-11,Rajasthan,3943942.0,3724338,
2020-11-12,Rajasthan,3966824.0,3744714,
2020-11-13,Rajasthan,3988281.0,3764423,
2020-11-14,Rajasthan,4007392.0,3781300,
2020-11-15,Rajasthan,4015598.0,3787906,
2020-11-16,Rajasthan,4022884.0,3793329,
2020-11-17,Rajasthan,4035833.0,3803680,
2020-11-18,Rajasthan,4059776.0,3824525,
2020-11-19,Rajasthan,4091779.0,3854940,
2020-11-20,Rajasthan,4119378.0,3880547,
2020-11-21,Rajasthan,4149854.0,3907807,
2020-11-22,Rajasthan,4179816.0,3934715,
2020-11-23,Rajasthan,4194121.0,3946080,
2020-11-24,Rajasthan,4225732.0,3973287,
2020-11-25,Rajasthan,4259050.0,4002961,
2020-11-26,Rajasthan,4290454.0,4030640,
2020-11-27,Rajasthan,4322512.0,4059687,
2020-11-28,Rajasthan,4358971.0,4093818,
2020-11-29,Rajasthan,4395899.0,4127832,
2020-11-30,Rajasthan,4411509.0,4140463,
2020-12-01,Rajasthan,4435119.0,4162364,
2020-12-02,Rajasthan,4472909.0,4196748,
2020-12-03,Rajasthan,4512399.0,4233930,
2020-12-04,Rajasthan,4549574.0,4269390,
2020-12-05,Rajasthan,4586151.0,4303968,
2020-12-06,Rajasthan,4617606.0,4333657,
2020-12-07,Rajasthan,4630233.0,4344758,
2020-12-08,Rajasthan,4664755.0,4376876,
2020-12-09,Rajasthan,4694145.0,4404887,
2020-12-10,Rajasthan,4724809.0,4434303,
2020-12-11,Rajasthan,4752183.0,4460507,
2020-12-12,Rajasthan,4778273.0,4485147,
2020-12-13,Rajasthan,4807770.0,4513102,
2020-12-14,Rajasthan,4821740.0,4526438,
2020-12-15,Rajasthan,4855362.0,4558033,
2020-12-16,Rajasthan,4886577.0,4588095,
2020-12-17,Rajasthan,4917294.0,4617374,
2020-12-18,Rajasthan,4944021.0,4643895,
2020-12-19,Rajasthan,4973056.0,4671821,
2020-12-20,Rajasthan,5000134.0,4698043,
2020-12-21,Rajasthan,5010313.0,4707734,
2020-12-22,Rajasthan,5041704.0,4737642,
2020-12-23,Rajasthan,5071192.0,4765887,
2020-12-24,Rajasthan,5101937.0,4796004,
2020-12-25,Rajasthan,5129178.0,4823245,
2020-12-26,Rajasthan,5145231.0,4838513,
2020-12-27,Rajasthan,5173485.0,4866322,
2020-12-28,Rajasthan,5183831.0,,
2020-12-29,Rajasthan,5213762.0,,
2020-12-30,Rajasthan,5239812.0,,
2020-12-31,Rajasthan,5265204.0,,
2021-01-01,Rajasthan,5285777.0,,
2021-01-02,Rajasthan,5304141.0,,
2021-01-03,Rajasthan,5325309.0,,
2021-01-04,Rajasthan,5333805.0,,
2021-01-05,Rajasthan,5358544.0,,
2021-01-06,Rajasthan,5382172.0,,
2021-01-07,Rajasthan,5405423.0,,
2021-01-08,Rajasthan,5427159.0,,
2021-01-09,Rajasthan,5450256.0,,
2021-01-10,Rajasthan,5475101.0,,
2021-01-11,Rajasthan,5485004.0,,
2021-01-12,Rajasthan,5510518.0,,
2021-01-13,Rajasthan,5533802.0,,
2021-01-14,Rajasthan,5555674.0,,
2021-01-15,Rajasthan,5568441.0,,
2021-01-16,Rajasthan,5591844.0,,
2021-01-17,Rajasthan,5613209.0,,
2021-01-18,Rajasthan,5622315.0,,
2021-01-19,Rajasthan,5647780.0,,
2021-01-20,Rajasthan,5670615.0,,
2021-01-21,Rajasthan,5683441.0,,
2021-01-22,Rajasthan,5705383.0,,
2021-01-23,Rajasthan,5726754.0,,
2021-01-24,Rajasthan,5744724.0,,
2021-01-25,Rajasthan,5751640.0,,
2021-01-26,Rajasthan,5771559.0,,
2021-01-27,Rajasthan,5778472.0,,
2021-01-28,Rajasthan,5797355.0,,
2021-01-29,Rajasthan,5814009.0,,
2021-01-30,Rajasthan,5832977.0,,
2021-01-31,Rajasthan,5851737.0,,
2021-02-01,Rajasthan,5858590.0,,
2021-02-02,Rajasthan,5872507.0,,
2021-02-03,Rajasthan,5889518.0,,
2021-02-04,Rajasthan,5908302.0,,
2021-02-05,Rajasthan,5925867.0,,
2021-02-06,Rajasthan,5945084.0,,
2021-02-07,Rajasthan,5963644.0,,
2021-02-08,Rajasthan,5970645.0,,
2021-02-09,Rajasthan,5992501.0,,
2021-02-10,Rajasthan,6012115.0,,
2021-02-11,Rajasthan,6031403.0,,
2021-02-12,Rajasthan,6049608.0,,
2021-02-13,Rajasthan,6068008.0,,
2021-02-14,Rajasthan,6087241.0,,
2021-02-15,Rajasthan,6093518.0,,
2021-02-16,Rajasthan,6111693.0,,
2021-02-17,Rajasthan,6126862.0,,
2021-02-18,Rajasthan,6142865.0,,
2021-02-19,Rajasthan,6161092.0,,
2021-02-20,Rajasthan,6178593.0,,
2021-02-21,Rajasthan,6196348.0,,
2021-02-22,Rajasthan,6202897.0,,
2021-02-23,Rajasthan,6221798.0,,
2021-02-24,Rajasthan,6238864.0,,
2021-02-25,Rajasthan,6255821.0,,
2021-02-26,Rajasthan,6272778.0,,
2021-02-27,Rajasthan,6288702.0,,
2021-02-28,Rajasthan,6304465.0,,
2021-03-01,Rajasthan,6311140.0,,
2021-03-02,Rajasthan,6328173.0,,
2021-03-03,Rajasthan,6343717.0,,
2021-03-04,Rajasthan,6360150.0,,
2021-03-05,Rajasthan,6376085.0,,
2021-03-06,Rajasthan,6393132.0,,
2021-03-07,Rajasthan,6410889.0,,
2021-03-08,Rajasthan,6418664.0,,
2021-03-09,Rajasthan,6438485.0,,
2021-03-10,Rajasthan,6456572.0,,
2021-03-11,Rajasthan,6474600.0,,
2021-03-12,Rajasthan,6484022.0,,
2021-03-13,Rajasthan,6500997.0,,
2021-03-14,Rajasthan,6515985.0,,
2021-03-15,Rajasthan,6523039.0,,
2021-03-16,Rajasthan,6540217.0,,
2021-03-17,Rajasthan,6556622.0,,
2021-03-18,Rajasthan,6574421.0,,
2021-03-19,Rajasthan,6595443.0,,
2021-03-20,Rajasthan,6620036.0,,
2021-03-21,Rajasthan,6646073.0,,
2021-03-22,Rajasthan,6657689.0,,
2021-03-23,Rajasthan,6692252.0,,
2021-03-24,Rajasthan,6726815.0,,
2021-03-25,Rajasthan,6756641.0,,
2021-03-26,Rajasthan,6789888.0,,
2021-03-27,Rajasthan,6824876.0,,
2021-03-28,Rajasthan,6858264.0,,
2021-03-29,Rajasthan,6869625.0,,
2021-03-30,Rajasthan,6873806.0,,
2021-03-31,Rajasthan,6908881.0,,
2021-04-01,Rajasthan,6945497.0,,
2021-04-02,Rajasthan,6983623.0,,
2021-04-03,Rajasthan,7010397.0,,
2021-04-04,Rajasthan,7056864.0,,
2021-04-05,Rajasthan,7076638.0,,
2021-04-06,Rajasthan,7128353.0,,
2021-04-07,Rajasthan,7178301.0,,
2021-04-08,Rajasthan,7230603.0,,
2021-04-09,Rajasthan,7285519.0,,
2021-04-10,Rajasthan,7341539.0,,
2021-04-11,Rajasthan,7398952.0,,
2021-04-12,Rajasthan,7425270.0,,
2021-04-13,Rajasthan,7484479.0,,
2021-04-14,Rajasthan,7524365.0,,
2021-04-15,Rajasthan,7567748.0,,
2021-04-16,Rajasthan,7628646.0,,
2021-04-17,Rajasthan,7695207.0,,
2021-04-18,Rajasthan,7760082.0,,
2021-04-19,Rajasthan,7800262.0,,
2021-04-20,Rajasthan,7886105.0,,
2021-04-21,Rajasthan,7967086.0,,
2021-04-22,Rajasthan,8025721.0,,
2021-04-23,Rajasthan,8111760.0,,
2021-04-24,Rajasthan,8197849.0,,
2021-04-25,Rajasthan,8277809.0,,
2021-04-26,Rajasthan,8322104.0,,
2021-04-27,Rajasthan,8411797.0,,
2021-04-28,Rajasthan,8497418.0,,
2021-04-29,Rajasthan,8582791.0,,
2021-04-30,Rajasthan,8664982.0,,
2021-05-01,Rajasthan,8749162.0,,
2021-05-02,Rajasthan,8833897.0,,
2021-05-03,Rajasthan,8882698.0,,
2021-05-04,Rajasthan,8982116.0,,
2021-05-05,Rajasthan,9074803.0,,
2021-05-06,Rajasthan,9164902.0,,
2021-05-07,Rajasthan,9242688.0,,
2021-05-08,Rajasthan,9322119.0,,
2021-05-09,Rajasthan,9397607.0,,
2021-05-10,Rajasthan,9438776.0,,
2021-05-11,Rajasthan,9522627.0,,
2021-05-12,Rajasthan,9599659.0,,
2021-05-13,Rajasthan,9672129.0,,
2021-05-14,Rajasthan,9739918.0,,
2021-05-15,Rajasthan,9790123.0,,
2021-05-16,Rajasthan,9862902.0,,
2021-05-17,Rajasthan,9899078.0,,
2021-05-18,Rajasthan,9973974.0,,
2021-05-19,Rajasthan,10028661.0,,
2021-05-20,Rajasthan,10070385.0,,
2021-05-21,Rajasthan,10118617.0,,
2021-05-22,Rajasthan,10181510.0,,
2021-05-23,Rajasthan,10234346.0,,
2021-05-24,Rajasthan,10258716.0,,
2021-05-25,Rajasthan,10317471.0,,
2021-05-26,Rajasthan,10366512.0,,
2021-05-27,Rajasthan,10423214.0,,
2021-05-28,Rajasthan,10469750.0,,
2021-05-29,Rajasthan,10521951.0,,
2021-05-30,Rajasthan,10571388.0,,
2021-05-31,Rajasthan,10591428.0,,
2021-06-01,Rajasthan,10643099.0,,
2021-06-02,Rajasthan,10692001.0,,
2021-06-03,Rajasthan,10743824.0,,
2021-06-04,Rajasthan,10795522.0,,
2021-06-05,Rajasthan,10849466.0,,
2021-06-06,Rajasthan,10902750.0,,
2021-06-07,Rajasthan,10922837.0,,
2021-06-08,Rajasthan,10974792.0,,
2021-06-09,Rajasthan,11022726.0,,
2021-06-10,Rajasthan,11068706.0,,
2021-06-11,Rajasthan,11115045.0,,
2021-06-12,Rajasthan,11161329.0,,
2021-06-13,Rajasthan,11206071.0,,
2021-06-14,Rajasthan,11224989.0,,
2021-06-15,Rajasthan,11270627.0,,
2021-06-16,Rajasthan,11314599.0,,
2021-06-17,Rajasthan,11358984.0,,
2021-06-18,Rajasthan,11404775.0,,
2021-06-19,Rajasthan,11449424.0,,
2021-06-20,Rajasthan,11489628.0,,
2021-06-21,Rajasthan,11505011.0,,
2021-06-22,Rajasthan,11547999.0,,
2021-06-23,Rajasthan,11590904.0,,
2021-06-24,Rajasthan,11635818.0,,
2021-06-25,Rajasthan,11680034.0,,
2021-06-26,Rajasthan,11723120.0,,
2021-06-27,Rajasthan,11767307.0,,
2021-06-28,Rajasthan,11781468.0,,
2021-06-29,Rajasthan,11825780.0,,
2021-06-30,Rajasthan,11868693.0,,
2021-07-01,Rajasthan,11910687.0,,
2021-07-02,Rajasthan,11952810.0,,
2021-07-03,Rajasthan,11998249.0,,
2021-07-04,Rajasthan,12041226.0,,
2021-07-05,Rajasthan,12057178.0,,
2021-07-06,Rajasthan,12104131.0,,
2021-07-07,Rajasthan,12148167.0,,
2021-07-08,Rajasthan,12189951.0,,
2021-07-09,Rajasthan,12232083.0,,
2021-07-10,Rajasthan,12278046.0,,
2021-07-11,Rajasthan,12317733.0,,
2021-07-12,Rajasthan,12331107.0,,
2021-07-13,Rajasthan,12372881.0,,
2021-07-14,Rajasthan,12410011.0,,
2021-07-15,Rajasthan,12446333.0,,
2021-07-16,Rajasthan,12482269.0,,
2021-07-17,Rajasthan,12517753.0,,
2021-07-18,Rajasthan,12552976.0,,
2021-07-19,Rajasthan,12566583.0,,
2021-07-20,Rajasthan,12600591.0,,
2021-07-21,Rajasthan,12636907.0,,
2021-07-22,Rajasthan,12654944.0,,
2021-07-23,Rajasthan,12690513.0,,
2021-07-24,Rajasthan,12724741.0,,
2021-07-25,Rajasthan,12757711.0,,
2021-07-26,Rajasthan,12769806.0,,
2021-07-27,Rajasthan,12805574.0,,
2021-07-28,Rajasthan,12837892.0,,
2021-07-29,Rajasthan,12869262.0,,
2021-07-30,Rajasthan,12902575.0,,
2021-07-31,Rajasthan,12935008.0,,
2021-08-01,Rajasthan,12967441.0,,
2021-08-02,Rajasthan,12977775.0,,
2021-08-03,Rajasthan,13007474.0,,
2021-08-04,Rajasthan,13037838.0,,
2021-08-05,Rajasthan,13069409.0,,
2021-08-06,Rajasthan,13099269.0,,
2021-08-07,Rajasthan,13130312.0,,
2021-08-08,Rajasthan,13160683.0,,
2021-08-09,Rajasthan,13170398.0,,
2021-08-10,Rajasthan,13185136.0,,
2020-05-04,Sikkim,170.0,169,
2020-05-05,Sikkim,181.0,171,0.0
2020-05-06,Sikkim,189.0,189,0.0
2020-05-07,Sikkim,216.0,207,0.0
2020-05-08,Sikkim,216.0,214,0.0
2020-05-09,Sikkim,219.0,219,0.0
2020-05-10,Sikkim,219.0,219,0.0
2020-05-11,Sikkim,219.0,219,0.0
2020-05-12,Sikkim,348.0,229,0.0
2020-05-13,Sikkim,439.0,268,0.0
2020-05-14,Sikkim,579.0,292,0.0
2020-05-15,Sikkim,348.0,229,0.0
2020-05-16,Sikkim,840.0,424,0.0
2020-05-17,Sikkim,947.0,449,0.0
2020-05-18,Sikkim,1087.0,536,0.0
2020-05-19,Sikkim,1204.0,827,0.0
2020-05-20,Sikkim,1342.0,955,0.0
2020-05-22,Sikkim,1637.0,1347,0.0
2020-05-23,Sikkim,1707.0,1398,0.0
2020-05-24,Sikkim,1855.0,1471,1.0
2020-05-25,Sikkim,2103.0,1508,1.0
2020-05-26,Sikkim,2255.0,1508,1.0
2020-05-27,Sikkim,2417.0,1665,1.0
2020-05-28,Sikkim,2626.0,1801,1.0
2020-05-29,Sikkim,2759.0,1880,1.0
2020-05-30,Sikkim,2829.0,2015,1.0
2020-05-31,Sikkim,2925.0,2173,1.0
2020-06-01,Sikkim,3525.0,2601,1.0
2020-06-02,Sikkim,3788.0,2857,1.0
2020-06-03,Sikkim,4102.0,3062,2.0
2020-06-04,Sikkim,4358.0,3894,2.0
2020-06-05,Sikkim,4761.0,4143,3.0
2020-06-06,Sikkim,5005.0,4273,3.0
2020-06-08,Sikkim,5547.0,4953,6.0
2020-06-09,Sikkim,5815.0,5508,12.0
2020-06-10,Sikkim,6161.0,5850,12.0
2020-06-11,Sikkim,6692.0,6063,12.0
2020-06-12,Sikkim,5157.0,4830,26.0
2020-06-13,Sikkim,5377.0,5029,62.0
2020-06-14,Sikkim,5664.0,5177,67.0
2020-06-15,Sikkim,5762.0,5521,68.0
2020-06-16,Sikkim,6192.0,5715,68.0
2020-06-17,Sikkim,6349.0,6004,70.0
2020-06-19,Sikkim,6882.0,6500,70.0
2020-06-20,Sikkim,7183.0,6932,70.0
2020-06-21,Sikkim,9354.0,8803,70.0
2020-06-22,Sikkim,9449.0,,78.0
2020-06-23,Sikkim,9594.0,,79.0
2020-06-24,Sikkim,9849.0,,83.0
2020-06-25,Sikkim,10025.0,,85.0
2020-06-26,Sikkim,10212.0,,86.0
2020-06-27,Sikkim,10219.0,,87.0
2020-06-28,Sikkim,10364.0,,88.0
2020-06-29,Sikkim,10440.0,,88.0
2020-06-30,Sikkim,10535.0,,88.0
2020-07-01,Sikkim,10723.0,,88.0
2020-07-02,Sikkim,10900.0,,88.0
2020-07-03,Sikkim,11072.0,,101.0
2020-07-04,Sikkim,11242.0,,103.0
2020-07-05,Sikkim,11387.0,,125.0
2020-07-06,Sikkim,11407.0,,125.0
2020-07-07,Sikkim,11581.0,,125.0
2020-07-08,Sikkim,11820.0,,129.0
2020-07-09,Sikkim,12012.0,,130.0
2020-07-10,Sikkim,12119.0,,130.0
2020-07-11,Sikkim,12246.0,,156.0
2020-07-12,Sikkim,12531.0,,160.0
2020-07-13,Sikkim,12636.0,10636,162.0
2020-07-14,Sikkim,12939.0,,211.0
2020-07-15,Sikkim,13352.0,11355,
2020-07-16,Sikkim,13762.0,11751,235.0
2020-07-17,Sikkim,14373.0,12322,254.0
2020-07-18,Sikkim,15139.0,13051,273.0
2020-07-19,Sikkim,15957.0,13857,283.0
2020-07-20,Sikkim,16906.0,14787,305.0
2020-07-21,Sikkim,17564.0,15418,330.0
2020-07-22,Sikkim,19484.0,17218,438.0
2020-07-23,Sikkim,20050.0,18267,460.0
2020-07-24,Sikkim,20785.0,18748,477.0
2020-07-25,Sikkim,21272.0,,512.0
2020-07-27,Sikkim,22410.0,,545.0
2020-07-28,Sikkim,22993.0,20465,579.0
2020-07-29,Sikkim,23637.0,,596.0
2020-07-30,Sikkim,24150.0,21560,610.0
2020-07-31,Sikkim,24939.0,22220,639.0
2020-08-01,Sikkim,25916.0,23282,650.0
2020-08-02,Sikkim,26473.0,23804,658.0
2020-08-03,Sikkim,27115.0,24431,688.0
2020-08-04,Sikkim,28089.0,25310,783.0
2020-08-05,Sikkim,29035.0,,788.0
2020-08-06,Sikkim,29467.0,,829.0
2020-08-07,Sikkim,29958.0,,854.0
2020-08-08,Sikkim,30533.0,,854.0
2020-08-09,Sikkim,30732.0,,866.0
2020-08-10,Sikkim,31193.0,,910.0
2020-08-11,Sikkim,31604.0,,
2020-08-12,Sikkim,31974.0,,
2020-08-13,Sikkim,32421.0,,
2020-08-14,Sikkim,32762.0,,
2020-08-15,Sikkim,32926.0,,
2020-08-16,Sikkim,33810.0,,
2020-08-17,Sikkim,34813.0,,
2020-08-18,Sikkim,34553.0,,
2020-08-19,Sikkim,35062.0,,
2020-08-20,Sikkim,35449.0,,
2020-08-21,Sikkim,36111.0,,
2020-08-22,Sikkim,36744.0,,
2020-08-24,Sikkim,37798.0,,
2020-08-25,Sikkim,38296.0,,
2020-08-26,Sikkim,38951.0,,
2020-08-28,Sikkim,40035.0,,
2020-08-29,Sikkim,40515.0,,
2020-08-30,Sikkim,41069.0,,
2020-08-31,Sikkim,41270.0,,
2020-09-01,Sikkim,41558.0,,
2020-09-02,Sikkim,42019.0,,
2020-09-03,Sikkim,42331.0,,
2020-09-04,Sikkim,42772.0,,
2020-09-05,Sikkim,43125.0,,
2020-09-06,Sikkim,43345.0,,
2020-09-07,Sikkim,43661.0,,
2020-09-08,Sikkim,43828.0,,
2020-09-09,Sikkim,44122.0,,
2020-09-10,Sikkim,44323.0,,
2020-09-11,Sikkim,44520.0,,
2020-09-12,Sikkim,44790.0,,
2020-09-13,Sikkim,45075.0,,
2020-09-14,Sikkim,45210.0,,
2020-09-15,Sikkim,45502.0,,
2020-09-16,Sikkim,45762.0,,
2020-09-17,Sikkim,46065.0,,
2020-09-18,Sikkim,46292.0,,
2020-09-19,Sikkim,46690.0,,
2020-09-20,Sikkim,47044.0,,
2020-09-21,Sikkim,47269.0,,
2020-09-22,Sikkim,47530.0,,
2020-09-23,Sikkim,47893.0,,
2020-09-24,Sikkim,48291.0,,
2020-09-25,Sikkim,48655.0,,
2020-09-26,Sikkim,49099.0,,
2020-09-27,Sikkim,49338.0,,
2020-09-28,Sikkim,49495.0,,
2020-09-29,Sikkim,49858.0,,
2020-09-30,Sikkim,50232.0,,
2020-10-01,Sikkim,50654.0,,
2020-10-02,Sikkim,50987.0,,
2020-10-03,Sikkim,51333.0,,
2020-10-04,Sikkim,51634.0,,
2020-10-05,Sikkim,51741.0,,
2020-10-06,Sikkim,51935.0,,
2020-10-07,Sikkim,51991.0,,
2020-10-08,Sikkim,52043.0,,
2020-10-09,Sikkim,52383.0,,
2020-10-10,Sikkim,52682.0,,
2020-10-11,Sikkim,52906.0,,
2020-10-12,Sikkim,52944.0,,
2020-10-13,Sikkim,53180.0,,
2020-10-14,Sikkim,53417.0,,
2020-10-15,Sikkim,53635.0,,
2020-10-16,Sikkim,53814.0,,
2020-10-17,Sikkim,54107.0,,
2020-10-18,Sikkim,54282.0,,
2020-10-19,Sikkim,54310.0,,
2020-10-20,Sikkim,54631.0,,
2020-10-21,Sikkim,54836.0,,
2020-10-23,Sikkim,55320.0,,
2020-10-24,Sikkim,55611.0,,
2020-10-25,Sikkim,55797.0,,
2020-10-26,Sikkim,55817.0,,
2020-10-27,Sikkim,55898.0,,
2020-10-28,Sikkim,56022.0,,
2020-10-29,Sikkim,56150.0,,
2020-10-30,Sikkim,56319.0,,
2020-10-31,Sikkim,56566.0,,
2020-11-01,Sikkim,56699.0,,
2020-11-02,Sikkim,56731.0,,
2020-11-03,Sikkim,56938.0,,
2020-11-04,Sikkim,57243.0,,
2020-11-05,Sikkim,57421.0,,
2020-11-06,Sikkim,57670.0,,
2020-11-07,Sikkim,57963.0,,
2020-11-08,Sikkim,58173.0,,
2020-11-09,Sikkim,58224.0,,
2020-11-10,Sikkim,58540.0,,
2020-11-11,Sikkim,58792.0,,
2020-11-12,Sikkim,58984.0,,
2020-11-13,Sikkim,59211.0,,
2020-11-14,Sikkim,59499.0,,
2020-11-15,Sikkim,59650.0,,
2020-11-16,Sikkim,59836.0,,
2020-11-17,Sikkim,60015.0,,
2020-11-18,Sikkim,60211.0,,
2020-11-19,Sikkim,60375.0,,
2020-11-20,Sikkim,60557.0,,
2020-11-22,Sikkim,61087.0,,
2020-11-23,Sikkim,61135.0,,
2020-11-24,Sikkim,61366.0,,
2020-11-26,Sikkim,61863.0,,
2020-11-27,Sikkim,62084.0,,
2020-11-28,Sikkim,62363.0,,
2020-11-29,Sikkim,62566.0,,
2020-11-30,Sikkim,62596.0,,
2020-12-01,Sikkim,62809.0,,
2020-12-02,Sikkim,63147.0,,
2020-12-03,Sikkim,63338.0,,
2020-12-04,Sikkim,63607.0,,
2020-12-05,Sikkim,63780.0,,
2020-12-06,Sikkim,63986.0,,
2020-12-07,Sikkim,64029.0,,
2020-12-08,Sikkim,64280.0,,
2020-12-09,Sikkim,64544.0,,
2020-12-10,Sikkim,64836.0,,
2020-12-11,Sikkim,65079.0,,
2020-12-12,Sikkim,65261.0,,
2020-12-13,Sikkim,65444.0,,
2020-12-14,Sikkim,65499.0,,
2020-12-16,Sikkim,65997.0,,
2020-12-17,Sikkim,66130.0,,
2020-12-21,Sikkim,66888.0,,
2020-12-22,Sikkim,67108.0,,
2020-12-23,Sikkim,67256.0,,
2020-12-24,Sikkim,67575.0,,
2020-12-25,Sikkim,67774.0,,
2020-12-26,Sikkim,68044.0,,
2020-12-27,Sikkim,68247.0,,
2020-12-28,Sikkim,68269.0,,
2020-12-29,Sikkim,68543.0,,
2020-12-30,Sikkim,68674.0,,
2020-12-31,Sikkim,68828.0,,
2021-01-01,Sikkim,68909.0,,
2021-01-02,Sikkim,69114.0,,
2021-01-03,Sikkim,69260.0,,
2021-01-04,Sikkim,69285.0,,
2021-01-05,Sikkim,69556.0,,
