artist,album,track_title,track_n,lyric,line,year
Taylor Swift,reputation,So It Goes...,7,All eyes on us,25,2017
Taylor Swift,reputation,So It Goes...,7,I make all your gray days clear,26,2017
Taylor Swift,reputation,So It Goes...,7,And wear you like a necklace,27,2017
Taylor Swift,reputation,So It Goes...,7,"I'm so chill, but you make me jealous",28,2017
Taylor Swift,reputation,So It Goes...,7,But I got your heart,29,2017
Taylor Swift,reputation,So It Goes...,7,"Skippin', skip-skippin' when I'm gone",30,2017
Taylor Swift,reputation,So It Goes...,7,'Cause we break down a little,31,2017
Taylor Swift,reputation,So It Goes...,7,"But when I get you alone, it's so simple",32,2017
Taylor Swift,reputation,So It Goes...,7,"'Cause baby, I know what you know",33,2017
Taylor Swift,reputation,So It Goes...,7,We can feel it,34,2017
Taylor Swift,reputation,So It Goes...,7,And all the pieces fall,35,2017
Taylor Swift,reputation,So It Goes...,7,Right into place,36,2017
Taylor Swift,reputation,So It Goes...,7,Getting caught up in a moment,37,2017
Taylor Swift,reputation,So It Goes...,7,Lipstick on your face,38,2017
Taylor Swift,reputation,So It Goes...,7,So it goes…,39,2017
Taylor Swift,reputation,So It Goes...,7,I'm yours to keep,40,2017
Taylor Swift,reputation,So It Goes...,7,And I'm yours to lose,41,2017
Taylor Swift,reputation,So It Goes...,7,"You know I'm not a bad girl, but I",42,2017
Taylor Swift,reputation,So It Goes...,7,Do bad things with you,43,2017
Taylor Swift,reputation,So It Goes...,7,So it goes…,44,2017
Taylor Swift,reputation,So It Goes...,7,"Come here, dressed in black now",45,2017
Taylor Swift,reputation,So It Goes...,7,"So, so, so it goes",46,2017
Taylor Swift,reputation,So It Goes...,7,Scratches down your back now,47,2017
Taylor Swift,reputation,So It Goes...,7,"So, so, so it goes",48,2017
Taylor Swift,reputation,So It Goes...,7,You did a number on me,49,2017
Taylor Swift,reputation,So It Goes...,7,"But, honestly, baby, who's counting?",50,2017
Taylor Swift,reputation,So It Goes...,7,I did a number on you,51,2017
Taylor Swift,reputation,So It Goes...,7,"But, honestly, baby, who's counting?",52,2017
Taylor Swift,reputation,So It Goes...,7,You did a number on me,53,2017
Taylor Swift,reputation,So It Goes...,7,"But, honestly, baby, who's counting?",54,2017
Taylor Swift,reputation,So It Goes...,7,Who's counting?,55,2017
Taylor Swift,reputation,So It Goes...,7,"(1, 2, 3)",56,2017
Taylor Swift,reputation,So It Goes...,7,And all the pieces fall (pieces fall),57,2017
Taylor Swift,reputation,So It Goes...,7,Right into place,58,2017
Taylor Swift,reputation,So It Goes...,7,"Getting caught up in a moment (caught up, caught up)",59,2017
Taylor Swift,reputation,So It Goes...,7,Lipstick on your face,60,2017
Taylor Swift,reputation,So It Goes...,7,So it goes (goes)…,61,2017
Taylor Swift,reputation,So It Goes...,7,I'm yours to keep (oh),62,2017
Taylor Swift,reputation,So It Goes...,7,And I'm yours to lose (baby),63,2017
Taylor Swift,reputation,So It Goes...,7,"You know I'm not a bad girl, but I",64,2017
Taylor Swift,reputation,So It Goes...,7,Do bad things with you,65,2017
Taylor Swift,reputation,So It Goes...,7,So it goes…,66,2017
Taylor Swift,reputation,So It Goes...,7,"Come here, dressed in black now",67,2017
Taylor Swift,reputation,So It Goes...,7,"So, so, so it goes",68,2017
Taylor Swift,reputation,So It Goes...,7,Scratches down your back now,69,2017
Taylor Swift,reputation,So It Goes...,7,"So, so, so it goes",70,2017
Taylor Swift,reputation,So It Goes...,7,"Come here, dressed in black now",71,2017
Taylor Swift,reputation,So It Goes...,7,"So, so, so it goes",72,2017
Taylor Swift,reputation,So It Goes...,7,Scratches down your back now,73,2017
Taylor Swift,reputation,So It Goes...,7,"So, so, so it goes",74,2017
Taylor Swift,reputation,Gorgeous,8,Gorgeous,1,2017
Taylor Swift,reputation,Gorgeous,8,You should take it as a compliment,2,2017
Taylor Swift,reputation,Gorgeous,8,That I got drunk and made fun of the way you talk,3,2017
Taylor Swift,reputation,Gorgeous,8,You should think about the consequence,4,2017
Taylor Swift,reputation,Gorgeous,8,Of your magnetic field being a little too strong,5,2017
Taylor Swift,reputation,Gorgeous,8,"And I got a boyfriend, he's older than us",6,2017
Taylor Swift,reputation,Gorgeous,8,He's in the club doing I don't know what,7,2017
Taylor Swift,reputation,Gorgeous,8,"You're so cool, it makes me hate you so much",8,2017
Taylor Swift,reputation,Gorgeous,8,(I hate you so much),9,2017
Taylor Swift,reputation,Gorgeous,8,"Whiskey on ice, Sunset and Vine",10,2017
Taylor Swift,reputation,Gorgeous,8,You've ruined my life by not being mine,11,2017
Taylor Swift,reputation,Gorgeous,8,You're so gorgeous,12,2017
Taylor Swift,reputation,Gorgeous,8,I can't say anything to your face,13,2017
Taylor Swift,reputation,Gorgeous,8,'Cause look at your face,14,2017
Taylor Swift,reputation,Gorgeous,8,And I'm so furious,15,2017
Taylor Swift,reputation,Gorgeous,8,At you for making me feel this way,16,2017
Taylor Swift,reputation,Gorgeous,8,But what can I say?,17,2017
Taylor Swift,reputation,Gorgeous,8,You're gorgeous,18,2017
Taylor Swift,reputation,Gorgeous,8,You should take it as a compliment,19,2017
Taylor Swift,reputation,Gorgeous,8,That I'm talking to everyone here but you,20,2017
Taylor Swift,reputation,Gorgeous,8,And you should think about the consequence,21,2017
Taylor Swift,reputation,Gorgeous,8,Of you touching my hand in a darkened room,22,2017
Taylor Swift,reputation,Gorgeous,8,"If you've got a girlfriend, I'm jealous of her",23,2017
Taylor Swift,reputation,Gorgeous,8,But if you're single that's honestly worse,24,2017
Taylor Swift,reputation,Gorgeous,8,'Cause you're so gorgeous it actually hurts,25,2017
Taylor Swift,reputation,Gorgeous,8,"(Honey, it hurts)",26,2017
Taylor Swift,reputation,Gorgeous,8,Ocean blue eyes looking in mine,27,2017
Taylor Swift,reputation,Gorgeous,8,I feel like I might sink and drown and die,28,2017
Taylor Swift,reputation,Gorgeous,8,You're so gorgeous,29,2017
Taylor Swift,reputation,Gorgeous,8,I can't say anything to your face,30,2017
Taylor Swift,reputation,Gorgeous,8,'Cause look at your face,31,2017
Taylor Swift,reputation,Gorgeous,8,And I'm so furious,32,2017
Taylor Swift,reputation,Gorgeous,8,At you for making me feel this way,33,2017
Taylor Swift,reputation,Gorgeous,8,But what can I say?,34,2017
Taylor Swift,reputation,Gorgeous,8,You're gorgeous,35,2017
Taylor Swift,reputation,Gorgeous,8,You make me so happy it turns back to sad,36,2017
Taylor Swift,reputation,Gorgeous,8,There's nothing I hate more than what I can't have,37,2017
Taylor Swift,reputation,Gorgeous,8,And you are so gorgeous it makes me so mad,38,2017
Taylor Swift,reputation,Gorgeous,8,"You make me so happy it turns back to sad, yeah",39,2017
Taylor Swift,reputation,Gorgeous,8,There's nothing I hate more than what I can't have,40,2017
Taylor Swift,reputation,Gorgeous,8,Guess I'll just stumble on home to my cats,41,2017
Taylor Swift,reputation,Gorgeous,8,Alone,42,2017
Taylor Swift,reputation,Gorgeous,8,Unless you wanna come along,43,2017
Taylor Swift,reputation,Gorgeous,8,You're so gorgeous,44,2017
Taylor Swift,reputation,Gorgeous,8,I can't say anything to your face,45,2017
Taylor Swift,reputation,Gorgeous,8,'Cause look at your face,46,2017
Taylor Swift,reputation,Gorgeous,8,And I'm so furious,47,2017
Taylor Swift,reputation,Gorgeous,8,At you for making me feel this way,48,2017
Taylor Swift,reputation,Gorgeous,8,But what can I say?,49,2017
Taylor Swift,reputation,Gorgeous,8,You're gorgeous,50,2017
Taylor Swift,reputation,Gorgeous,8,You make me so happy it turns back to sad,51,2017
Taylor Swift,reputation,Gorgeous,8,There's nothing I hate more than what I can't have,52,2017
Taylor Swift,reputation,Gorgeous,8,And you are so gorgeous it makes me so mad,53,2017
Taylor Swift,reputation,Gorgeous,8,You're gorgeous,54,2017
Taylor Swift,reputation,Gorgeous,8,You make me so happy it turns back to sad,55,2017
Taylor Swift,reputation,Gorgeous,8,There's nothing I hate more than what I can't have,56,2017
Taylor Swift,reputation,Gorgeous,8,You are so gorgeous it makes me so mad,57,2017
Taylor Swift,reputation,Gorgeous,8,You're gorgeous,58,2017
Taylor Swift,reputation,Getaway Car,9,"No, nothing good starts in a getaway car",1,2017
Taylor Swift,reputation,Getaway Car,9,"It was the best of times, the worst of crimes",2,2017
Taylor Swift,reputation,Getaway Car,9,I struck a match and blew your mind,3,2017
Taylor Swift,reputation,Getaway Car,9,But I didn't mean it,4,2017
Taylor Swift,reputation,Getaway Car,9,And you didn't see it,5,2017
Taylor Swift,reputation,Getaway Car,9,"The ties were black, the lies were white",6,2017
Taylor Swift,reputation,Getaway Car,9,In shades of gray in candlelight,7,2017
Taylor Swift,reputation,Getaway Car,9,I wanted to leave him,8,2017
Taylor Swift,reputation,Getaway Car,9,I needed a reason,9,2017
Taylor Swift,reputation,Getaway Car,9,X marks the spot where we fell apart,10,2017
Taylor Swift,reputation,Getaway Car,9,"He poisoned the well, I was lyin' to myself",11,2017
Taylor Swift,reputation,Getaway Car,9,"I knew it from the first Old Fashioned, we were cursed",12,2017
Taylor Swift,reputation,Getaway Car,9,We never had a shotgun shot in the dark,13,2017
Taylor Swift,reputation,Getaway Car,9,(Oh!),14,2017
Taylor Swift,reputation,Getaway Car,9,You were drivin' the getaway car,15,2017
Taylor Swift,reputation,Getaway Car,9,"We were flyin', but we never get far",16,2017
Taylor Swift,reputation,Getaway Car,9,Don't pretend it's such a mystery,17,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,18,2017
Taylor Swift,reputation,Getaway Car,9,Ridin' in a getaway car,19,2017
Taylor Swift,reputation,Getaway Car,9,There were sirens in the beat of your heart,20,2017
Taylor Swift,reputation,Getaway Car,9,I shoulda known I'd be the first to leave,21,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,22,2017
Taylor Swift,reputation,Getaway Car,9,"In a getaway car, oh-oh-oh",23,2017
Taylor Swift,reputation,Getaway Car,9,"No, they never get far, oh-oh-ahh",24,2017
Taylor Swift,reputation,Getaway Car,9,"No, nothing good starts in a getaway car",25,2017
Taylor Swift,reputation,Getaway Car,9,"It was the great escape, the prison break",26,2017
Taylor Swift,reputation,Getaway Car,9,The light of freedom on my face,27,2017
Taylor Swift,reputation,Getaway Car,9,But you weren't thinkin',28,2017
Taylor Swift,reputation,Getaway Car,9,And I was just drinkin',29,2017
Taylor Swift,reputation,Getaway Car,9,"Well, he was runnin' after us, I was screamin', ""Go, go, go!""",30,2017
Taylor Swift,reputation,Getaway Car,9,"But with three of us, honey, it's a sideshow",31,2017
Taylor Swift,reputation,Getaway Car,9,And a circus ain't a love story,32,2017
Taylor Swift,reputation,Getaway Car,9,And now we're both sorry (we're both sorry),33,2017
Taylor Swift,reputation,Getaway Car,9,X marks the spot where we fell apart,34,2017
Taylor Swift,reputation,Getaway Car,9,"He poisoned the well, every man for himself",35,2017
Taylor Swift,reputation,Getaway Car,9,"I knew it from the first Old Fashioned, we were cursed",36,2017
Taylor Swift,reputation,Getaway Car,9,It hit you like a shotgun shot to the heart,37,2017
Taylor Swift,reputation,Getaway Car,9,(Oh!),38,2017
Taylor Swift,reputation,Getaway Car,9,You were drivin' the getaway car,39,2017
Taylor Swift,reputation,Getaway Car,9,"We were flyin', but we'd never get far",40,2017
Taylor Swift,reputation,Getaway Car,9,Don't pretend it's such a mystery,41,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,42,2017
Taylor Swift,reputation,Getaway Car,9,Ridin' in a getaway car,43,2017
Taylor Swift,reputation,Getaway Car,9,There were sirens in the beat of your heart,44,2017
Taylor Swift,reputation,Getaway Car,9,Shoulda' known I'd be the first to leave,45,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,46,2017
Taylor Swift,reputation,Getaway Car,9,"In a getaway car, oh-oh-oh",47,2017
Taylor Swift,reputation,Getaway Car,9,"No, they never get far, oh-oh-ahh",48,2017
Taylor Swift,reputation,Getaway Car,9,"No, nothing good starts in a getaway car",49,2017
Taylor Swift,reputation,Getaway Car,9,"We were jet-set, Bonnie and Clyde (oh-oh)",50,2017
Taylor Swift,reputation,Getaway Car,9,Until I switched to the other side,51,2017
Taylor Swift,reputation,Getaway Car,9,To the other si-i-i-i-ide,52,2017
Taylor Swift,reputation,Getaway Car,9,It's no surprise I turned you in (oh-oh),53,2017
Taylor Swift,reputation,Getaway Car,9,'Cause us traitors never win,54,2017
Taylor Swift,reputation,Getaway Car,9,I'm in a getaway car,55,2017
Taylor Swift,reputation,Getaway Car,9,I left you in a motel bar,56,2017
Taylor Swift,reputation,Getaway Car,9,Put the money in a bag and I stole the keys,57,2017
Taylor Swift,reputation,Getaway Car,9,That was the last time you ever saw me,58,2017
Taylor Swift,reputation,Getaway Car,9,(Oh!),59,2017
Taylor Swift,reputation,Getaway Car,9,Drivin' the getaway car,60,2017
Taylor Swift,reputation,Getaway Car,9,"We were flyin', but we never get far (don't pretend)",61,2017
Taylor Swift,reputation,Getaway Car,9,Don't pretend it's such a mystery,62,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,63,2017
Taylor Swift,reputation,Getaway Car,9,Ridin' in a getaway car,64,2017
Taylor Swift,reputation,Getaway Car,9,There were sirens in the beat of your heart (shoulda' known),65,2017
Taylor Swift,reputation,Getaway Car,9,Shoulda' known I'd be the first to leave,66,2017
Taylor Swift,reputation,Getaway Car,9,Think about the place where you first met me,67,2017
Taylor Swift,reputation,Getaway Car,9,"In a getaway car, oh-oh-oh",68,2017
Taylor Swift,reputation,Getaway Car,9,"No, they never get far, oh-oh-ahh",69,2017
Taylor Swift,reputation,Getaway Car,9,"No, nothing good starts in a getaway car",70,2017
Taylor Swift,reputation,Getaway Car,9,I was ridin' in a getaway car,71,2017
Taylor Swift,reputation,Getaway Car,9,I was cryin' in a getaway car,72,2017
Taylor Swift,reputation,Getaway Car,9,I was dyin' in a getaway car,73,2017
Taylor Swift,reputation,Getaway Car,9,Said goodbye in a getaway car,74,2017
Taylor Swift,reputation,Getaway Car,9,Ridin' in a getaway car,75,2017
Taylor Swift,reputation,Getaway Car,9,I was cryin' in a getaway car,76,2017
Taylor Swift,reputation,Getaway Car,9,I was dyin' in a getaway car,77,2017
Taylor Swift,reputation,Getaway Car,9,Said goodbye in a getaway car,78,2017
Taylor Swift,reputation,King of My Heart,10,"I'm perfectly fine, I live on my own",1,2017
Taylor Swift,reputation,King of My Heart,10,"I made up my mind, I'm better off bein' alone",2,2017
Taylor Swift,reputation,King of My Heart,10,We met a few weeks ago,3,2017
Taylor Swift,reputation,King of My Heart,10,"Now you try on callin' me baby, like tryin' on clothes",4,2017
Taylor Swift,reputation,King of My Heart,10,"Salute to me, I'm your American Queen",5,2017
Taylor Swift,reputation,King of My Heart,10,And you move to me like I'm a Motown beat,6,2017
Taylor Swift,reputation,King of My Heart,10,And we rule the kingdom inside my room,7,2017
Taylor Swift,reputation,King of My Heart,10,'Cause all the boys and their expensive cars,8,2017
Taylor Swift,reputation,King of My Heart,10,With their Range Rovers and their Jaguars,9,2017
Taylor Swift,reputation,King of My Heart,10,Never took me quite where you do,10,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one I have been waiting for",11,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",12,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you're all I want, I'll never let you go",13,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",14,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, I've been waiting, waiting",15,2017
Taylor Swift,reputation,King of My Heart,10,"Ooh whoa, ooh whoa",16,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one, I have been waiting, waiting",17,2017
Taylor Swift,reputation,King of My Heart,10,"Body and soul, ooh whoa",18,2017
Taylor Swift,reputation,King of My Heart,10,And all at once,19,2017
Taylor Swift,reputation,King of My Heart,10,"Late in the night, the city's asleep",20,2017
Taylor Swift,reputation,King of My Heart,10,"Your love is a secret I'm hoping, dreaming, dying to keep",21,2017
Taylor Swift,reputation,King of My Heart,10,Change my priorities,22,2017
Taylor Swift,reputation,King of My Heart,10,The taste of your lips is my idea of luxury,23,2017
Taylor Swift,reputation,King of My Heart,10,"Salute to me, I'm your American Queen",24,2017
Taylor Swift,reputation,King of My Heart,10,And you move to me like I'm a Motown beat,25,2017
Taylor Swift,reputation,King of My Heart,10,And we rule the kingdom inside my room,26,2017
Taylor Swift,reputation,King of My Heart,10,"(Inside my room, oh)",27,2017
Taylor Swift,reputation,King of My Heart,10,'Cause all the boys and their expensive cars,28,2017
Taylor Swift,reputation,King of My Heart,10,With their Range Rovers and their Jaguars,29,2017
Taylor Swift,reputation,King of My Heart,10,Never took me quite where you do,30,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one I have been waiting for",31,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",32,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you're all I want, I'll never let you go",33,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",34,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, I've been waiting, waiting",35,2017
Taylor Swift,reputation,King of My Heart,10,"Ooh whoa, ooh whoa",36,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one, I have been waiting (waiting), waiting (waiting)",37,2017
Taylor Swift,reputation,King of My Heart,10,"Body and soul, ooh whoa",38,2017
Taylor Swift,reputation,King of My Heart,10,And all at once,39,2017
Taylor Swift,reputation,King of My Heart,10,Is this the end of all the endings?,40,2017
Taylor Swift,reputation,King of My Heart,10,My broken bones are mending,41,2017
Taylor Swift,reputation,King of My Heart,10,With all these nights we're spending,42,2017
Taylor Swift,reputation,King of My Heart,10,Up on the roof with a school girl crush,43,2017
Taylor Swift,reputation,King of My Heart,10,Drinking beer out of plastic cups,44,2017
Taylor Swift,reputation,King of My Heart,10,"Say you fancy me, not fancy stuff",45,2017
Taylor Swift,reputation,King of My Heart,10,"Baby, all at once, this is enough",46,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one I have been waiting for",47,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",48,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you are the one I have been waiting for",49,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart, body, and soul, ooh whoa",50,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, you're all I want, I'll never let you go",51,2017
Taylor Swift,reputation,King of My Heart,10,"King of my heart (my heart), body, and soul (my soul), ooh whoa",52,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, I've been waiting, waiting",53,2017
Taylor Swift,reputation,King of My Heart,10,"Ooh whoa, ooh whoa (ooh whoa)",54,2017
Taylor Swift,reputation,King of My Heart,10,"And all at once, 'cause you're the one I have been waiting, waiting",55,2017
Taylor Swift,reputation,King of My Heart,10,"Body and soul, ooh whoa",56,2017
Taylor Swift,reputation,King of My Heart,10,And all at once,57,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"I, I loved you in secret",1,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"First sight, yeah, we love without reason",2,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, twenty-five years old",3,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, how were you to know? And",4,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"My, my love had been frozen",5,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Deep blue, but you painted me golden",6,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, and you held me close",7,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, how was I to know? I–",8,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Could've spent forever with your hands in my pockets,9,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Picture of your face in an invisible locket,10,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,You said there was nothing in the world that could stop it,11,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I had a bad feeling,12,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"And darling, you had turned my bed into a sacred oasis",13,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"People started talking, putting us through our paces",14,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I knew there was no one in the world who could take it,15,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I had a bad feeling,16,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,17,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",18,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",19,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Like it was the first time, first time",20,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",21,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",22,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",23,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,And I had a bad feeling,24,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,25,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"I, I loved you in spite of",26,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Deep fears that the world would divide us,27,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"So, baby, can we dance?",28,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, through an avalanche? And",29,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Say, say that we got it",30,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"I'm a mess, but I'm the mess that you wanted",31,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, 'cause it's gravity",32,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Oh, keeping you with me, I–",33,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Could've spent forever with your hands in my pockets,34,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Picture of your face in an invisible locket,35,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,You said there was nothing in the world that could stop it,36,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I had a bad feeling,37,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,38,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",39,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",40,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Like it was the first time, first time",41,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",42,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",43,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",44,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,(Knew we had our hands tied),45,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,And I had a bad feeling,46,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,47,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I'd kiss you as the lights went out,48,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Swaying as the room burned down,49,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I'd hold you as the water rushes in,50,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,If I could dance with you again,51,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I'd kiss you as the lights went out,52,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,Swaying as the room burned down,53,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,I'd hold you as the water rushes in,54,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,If I could dance with you again,55,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,(Again!),56,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",57,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"(Oh) Yeah, we were dancing",58,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Like it was the first time, first time",59,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing (oh!)",60,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Dancing with our hands tied, hands tied",61,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,(Dancing with our hands tied),62,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Yeah, we were dancing",63,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,And I had a bad feeling (had a bad feeling),64,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,But we were dancing,65,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,"Hands tied, hands tied",66,2017
Taylor Swift,reputation,Dancing With Our Hands Tied,11,(Dancing),67,2017
Taylor Swift,reputation,Dress,12,Our secret moments in a crowded room,1,2017
Taylor Swift,reputation,Dress,12,They got no idea about me and you,2,2017
Taylor Swift,reputation,Dress,12,There is an indentation in the shape of you,3,2017
Taylor Swift,reputation,Dress,12,"Made your mark on me, a golden tattoo",4,2017
Taylor Swift,reputation,Dress,12,"All of this silence and patience, pining and anticipation",5,2017
Taylor Swift,reputation,Dress,12,My hands are shaking from holding back from you,6,2017
Taylor Swift,reputation,Dress,12,"Ha, ah, ah",7,2017
Taylor Swift,reputation,Dress,12,"All of this silence and patience, pining and desperately waiting",8,2017
Taylor Swift,reputation,Dress,12,My hands are shaking from all this,9,2017
Taylor Swift,reputation,Dress,12,"Ah, ha, ha, ha-ah",10,2017
Taylor Swift,reputation,Dress,12,Say my name and everything just stops,11,2017
Taylor Swift,reputation,Dress,12,I don't want you like a best friend,12,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,13,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha, ha-ah",14,2017
Taylor Swift,reputation,Dress,12,Carve your name into my bedpost,15,2017
Taylor Swift,reputation,Dress,12,'Cause I don't want you like a best friend,16,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,17,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha, ha-ah",18,2017
Taylor Swift,reputation,Dress,12,"Inescapable, I'm not even gonna try",19,2017
Taylor Swift,reputation,Dress,12,"And if I get burned, at least we were electrified",20,2017
Taylor Swift,reputation,Dress,12,I'm spilling wine in the bathtub,21,2017
Taylor Swift,reputation,Dress,12,You kiss my face and we're both drunk,22,2017
Taylor Swift,reputation,Dress,12,Everyone thinks that they know us,23,2017
Taylor Swift,reputation,Dress,12,But they know nothing about—,24,2017
Taylor Swift,reputation,Dress,12,"All of this silence and patience, pining and anticipation",25,2017
Taylor Swift,reputation,Dress,12,My hands are shaking from holding back from you,26,2017
Taylor Swift,reputation,Dress,12,"Ha, ah, ah",27,2017
Taylor Swift,reputation,Dress,12,"All of this silence and patience, pining and desperately waiting",28,2017
Taylor Swift,reputation,Dress,12,My hands are shaking from all this,29,2017
Taylor Swift,reputation,Dress,12,"Ah, ha, ha, ha-ah",30,2017
Taylor Swift,reputation,Dress,12,Say my name and everything just stops,31,2017
Taylor Swift,reputation,Dress,12,I don't want you like a best friend,32,2017
Taylor Swift,reputation,Dress,12,Only bought this dress so you could take it off,33,2017
Taylor Swift,reputation,Dress,12,"Take it oh, ha, ha, ha-ah",34,2017
Taylor Swift,reputation,Dress,12,Carve your name into my bedpost,35,2017
Taylor Swift,reputation,Dress,12,'Cause I don't want you like a best friend,36,2017
